tweet_1,tweet_2,Class,P(NoConflict),P(Conflict),Conflict_Caio,Conflict_Victor
Pq ainda tem gente morrendo onde estao usando cloroquina a mais de 2 meses já?,"Por que tem gente usando Cloroquina quando já não tem o que fazer e não no início, quando ela sempre foi indicada? Ciência, né? Você não sabe a diferença entre o períodos de uso e quer discutir usando matéria enviesada.",1,0.065806470811367,0.9341935515403748,1,1
"- Ainda não existe comprovação científica, mas sendo monitorada e usada no Brasil e no mundo. Contudo, estamos em Guerra: “Pior do que ser derrotado é a vergonha de não ter lutado.”  - Deus abençoe o nosso Brasil.",poxa galera vamos todos morrer,2,0.0658606812357902,0.9341392517089844,1,1
"Só nao diz que é falta de respeito minha, pq quem disse que a cloroquina salva em nome de jesus foram seus parceiros negacionistas (nisso vcs formam uma bolha, a bolha da ignorância )","Sua tbm! Eu disse pq vc usou já 2 vezes essa espressão, em duas postagens minhas, para caçoar fazendo ironias, para falar da Cloroquina! Então respeite a fé das outras pessoas, se vc diz achar que eles desrespeitaram, então, pq vc usou o (que vc diz achar ser) desrespeito?",1,0.0658759102225303,0.9341240525245668,1,1
"Chioro:""Esse protocolo não é assinado por ninguém, não há um responsável. Hj temos evidência de que cloroquina não funciona para pacientes graves. E já começamos a ter de que nem para uso profilático ela tem indicação.(...)Acho que ele será desrespeitado pelos médicos"" #debate360","É assustador essa sua postagem... O insano Bolsonaro derrubou dois Ministros  Médicos, tanto fez, tanto fez, que criou um protocolo só para chamar de seu... Entre Cloroquina, Tubaína, eu fico com a ciência, eu fico com a medicina!",2,0.0660583078861236,0.933941662311554,0,0
"“Redução dos glóbulos brancos, disfunção do fígado, disfunção cardíaca e arritmias”",Vá a merda rapaz!!! Eu tomei por dois anos  de forma profilática na África!! A malária africana é mais agressiva. Se esperar atinge o sistema nervoso central e tchau. Coma e morte! Eram 7 dias sendo tratado com cloroquina. A droga é  conhecida a 80 anos. Vocês são lixo!!!,1,0.0660625323653221,0.9339374899864196,1,1
"Esse corno n investe NADA na ciência,e ainda espera uma solução cara  Isso q n pode. Esse negócio de cloroquina é o cúmulo da ignorância","Simm, fico mt triste de ver pessoas acreditando nesse papo furado sobre cloroquina, minja avó veio falar disso hoje e eu tive que explicar td pra ela, por sorte ela me escuta... mas imagine quem não escuta e acaba seguindo a fala de alguém sem o mínimo de conhecimento sobre",1,0.0661184638738632,0.9338815808296204,0,0
"Se essa galera aí contra a cloroquina tiver o covid e precisar ir pra UTI, vão tomar até bosta se disserem q cura. Existem vários estudos q concluem q tomando a cloroquina no início dos sintomas, o tempo de internação cai bastante. Mas se não quiser, pode tomar tubaína arrombado.","Não vi esses estudos, se eu for na lógica de ""muita gente que toma cloroquina é curado"" eu também vou na lógica de ""muita gente não toma nada e é curado"", logo, nada cura e eu prefiro o nada porque não tem efeito colateral incluindo a possibilidade de óbito.",1,0.0661271214485168,0.9338728189468384,1,1
"Vc não parece estar bem, já tomou sua dose de cloroquina hj? Muito me admiro que uma mulher defenda um cara que nunca respeitou as mulheres. Vc é o quê? Masoquista? Vá cheirar Cloroquina pra ver se melhora ...","Quem entende de cheirar é a Esquerda, principalmente se for pó branco!  E se vc precisar da cloroquina, resista, não tome! Seja fiel à sua ideologia",1,0.0661603137850761,0.9338396787643432,1,1
"Apresentei um projeto de decreto legislativo p/ sustar o novo protocolo do  que recomenda uso precoce da cloroquina em pacientes com #Covid19, enqto não houver estudos científicos que comprovem sua eficácia. O presidente não deveria fazer uso político de algo tão sério.",Na realidade o medo da oposição e de pessoas como você é que a Cloroquina realmente dê resultados comprovados e salve vidas. O que tornaria o Presidente certo e vocês errados. Estão de olho na corrida presidencial não somos idiotas.,1,0.0661800056695938,0.9338200092315674,1,1
"- Ainda não existe comprovação científica, mas sendo monitorada e usada no Brasil e no mundo. Contudo, estamos em Guerra: “Pior do que ser derrotado é a vergonha de não ter lutado.”  - Deus abençoe o nosso Brasil.","Não preciza de ciensia capetao bozonaro, basta fe  deus te elimine e te abandone",2,0.0661878958344459,0.933812141418457,1,1
Bolsonaro admite que não há comprovação científica de eficácia da cloroquina contra a covid-19 (via ),"Depois de produzir o medicamento em grande escala sabendo que não tem comprovação científica, agora quer se livrar do estoque e arriscar vidas. Governo irresponsável",2,0.0662243068218231,0.9337757229804992,0,0
"Apresentei um projeto de decreto legislativo p/ sustar o novo protocolo do  que recomenda uso precoce da cloroquina em pacientes com #Covid19, enqto não houver estudos científicos que comprovem sua eficácia. O presidente não deveria fazer uso político de algo tão sério.","Depois que tiver morto haverá estudos que dirão que era seguro usar a cloroquina mas os mortos permanecerão mortos, você deve estar se enchendo os bolsos com dinheiro de laboratórios mas se pegar a doença irá pedir para tomar safado.",1,0.0662877559661865,0.9337122440338136,1,1
